,dcm_energy,xmu
0,6912.032527060062,11.286802070659398
1,6922.035658013846,11.651244984396532
2,6932.010122349633,11.881160791397608
3,6942.00853548727,12.200880331336524
4,6952.004389361152,11.933206515957748
5,6962.0016252936,12.49124648894368
6,6972.026864738599,11.98718752620957
7,6982.016250670084,12.264333834577876
8,6992.0127886098535,12.080357487627458
9,7002.0122546894645,12.863348065432819
10,7012.010374932598,12.776676956218493
11,7022.017443450145,12.771191951195261
12,7032.014553996341,13.417110052353292
13,7042.018289018877,14.435030381313249
14,7052.007503266384,15.71997199929106
15,7062.011518983281,16.576723288952333
16,7072.0112590767785,17.955206461499948
17,7082.002301049254,21.483496404808484
18,7083.9840480439825,22.548660180929133
19,7085.983976971917,23.970140032574143
20,7087.978694772232,25.11864152600717
21,7090.000151943677,25.926907191693495
22,7091.9993592853525,27.187279350720924
23,7093.993342259656,29.851535074428153
24,7095.997031980445,31.97701494340361
25,7097.989087158801,33.58908456411787
26,7099.995130105005,37.243998693743315
27,7101.991663743783,40.952344581084255
28,7102.271785046928,41.92070509664006
29,7102.577592604016,42.78716150619439
30,7102.874872404896,43.24721747176553
31,7103.174317121542,44.605487400117866
32,7103.478066495843,44.81652955583317
33,7103.775424848158,45.53796046523357
34,7104.081367347694,47.00730433088106
35,7104.378778333568,46.962565856488986
36,7104.684774988379,48.6216462395319
37,7104.977958385275,50.02700212657967
38,7105.288289445852,50.58185633659117
39,7105.585805740166,52.000679173737105
40,7105.879066628972,54.21048608292627
41,7106.180916218574,54.17536236592507
42,7106.478510409367,56.40327186545734
43,7106.780413066409,59.374967784415105
44,7107.084483890541,59.3444538710048
45,7107.377873692796,61.36135228581659
46,7107.686281422334,63.38554239625694
47,7107.992575030583,65.76681843430404
48,7108.296753944168,69.03829554516139
49,7108.583820894898,71.4355811085407
50,7108.8859099658,74.93796048497292
51,7109.188025789569,78.75341688366595
52,7109.498740180749,84.08966558792903
53,7109.788051432688,92.19782850855412
54,7110.0816738592175,99.4024540929587
55,7110.383895590407,112.10161186164652
56,7110.686144091832,128.9746415072296
57,7110.98413158724,155.11874973521645
58,7111.288577338947,181.85244782288325
59,7111.586617445371,210.54272846739693
60,7111.884683581537,236.50515437425372
61,7112.191354328119,253.920554815075
62,7112.49161811818,265.33763439563774
63,7112.794053349277,265.37278121486213
64,7113.096515378577,275.40465022617025
65,7113.392567997928,276.478710896322
66,7113.701519845816,278.284015369735
67,7113.995479156874,278.7466806233362
68,7114.2937557142,277.78828538723764
69,7114.587766023011,285.40606888966545
70,7114.888240670466,292.37025001787686
71,7115.199474432244,310.47711065845067
72,7115.487122579954,338.67860753843746
73,7115.796264019078,379.0788400652291
74,7116.096845027676,420.5131304096809
75,7116.397452493516,493.7052408142338
76,7116.698086420035,613.2358064138415
77,7116.992303810529,735.9979275837597
78,7117.301581527375,865.6499484021451
79,7117.602295045691,981.0481772311301
80,7117.894442099836,1089.0348906924703
81,7118.199504658911,1177.9996462716636
82,7118.491702791621,1267.6168436940027
83,7118.798967489751,1362.198723729488
84,7119.091216898038,1362.32729688792
85,7119.3899388171085,1519.0878647146783
86,7119.701583040797,1582.2998553652499
87,7120.000358326498,1635.1194713104878
88,7120.290560770072,1674.9281541948983
89,7120.597987275438,1715.4312328625094
90,7120.894690825701,1748.8983692375366
91,7121.202171681696,1791.8083611770105
92,7121.498927689066,1839.7690177255954
93,7121.797860149923,1902.6193232319456
94,7122.103271388085,1956.4510449089166
95,7122.402256706794,2034.7487617275774
96,7122.70126817738,2103.3291754492625
97,7122.996002918096,2173.8912942329584
98,7123.292914697434,2223.6581882952887
99,7123.596307714538,2271.0691894557895
100,7123.893271631626,2309.0204400201615
101,7124.198870124381,2342.2150288557664
102,7124.49803876556,2362.9955346777765
103,7124.801538734757,2364.7435590030323
104,7125.102912873791,2368.239665109693
105,7125.400007662034,2372.3667319809665
106,7125.703587690773,2370.8947590427088
107,7125.998581332488,2361.955038293862
108,7126.300060975117,2356.7348583917915
109,7126.601567192009,2349.0322848785104
110,7126.896638290911,2345.7211291354497
111,7127.189580762274,2336.539766813969
112,7127.489011123196,2330.7211498597567
113,7127.794931073977,2325.078957206784
114,7128.100878381374,2318.599946924571
115,7128.393923988259,2319.316600231727
116,7128.695614801957,2321.1192697702454
117,7129.005953105941,2330.3839239713616
118,7129.29907623817,2327.4465291737088
119,7129.603002467835,2330.3268867197703
120,7129.898332532705,2344.8257140595183
121,7130.195844058386,2348.36945202842
122,7130.504162273754,2352.4876704023604
123,7130.795257405969,2362.531954414491
124,7131.099316532687,2365.675932795766
125,7131.399089203181,2378.659023687135
126,7131.694574287671,2391.1744986094045
127,7131.998713308839,2399.518642488477
128,7132.300722050571,2423.8274144911784
129,7132.600599945453,2438.1920569682716
130,7132.8918734050085,2454.7462826169553
131,7133.193960944663,2465.3068411225604
132,7133.504707363604,2485.067614148585
133,7133.800374232823,2494.0134391366246
134,7134.102541933905,2505.0186637043257
135,7134.402577673227,2515.9286768939864
136,7134.702639700376,2522.879820505381
137,7134.996251014842,2527.675480551701
138,7135.2942058725475,2528.134046512066
139,7135.60082416178,2531.9245360328327
140,7135.894512482373,2533.107006301488
141,7136.194705242722,2529.7992676942113
142,7136.503564098358,2525.537440389011
143,7136.790849427342,2527.8601598957734
144,7137.000388506681,2523.6278565600396
145,7138.007218866844,2502.0165793077085
146,7139.010022082935,2464.755749100724
147,7140.02176747214,2417.0911259545846
148,7141.072742326144,2376.281253334473
149,7142.143510976676,2348.866587198616
150,7143.182151532394,2287.2419384956706
151,7144.290381629282,2254.1401823187052
152,7145.403301045013,2214.9541330666434
153,7146.557740950629,2185.7140787551066
154,7147.708235373096,2163.3187276522535
155,7148.887296451272,2144.8788736078714
156,7150.08411081377,2129.800300912267
157,7151.307373978395,2115.53451446936
158,7152.526732975953,2106.19415098346
159,7153.783429453288,2101.1902972396947
160,7155.051444157539,2103.5674061464065
161,7156.341651721311,2134.453145540616
162,7157.656250187851,2148.6415952372986
163,7158.977874095806,2146.685988865433
164,7160.33263113797,2148.2594300117944
165,7161.700977354569,2147.1250570581756
166,7163.0938123580245,2153.5679882976415
167,7164.508987928677,2176.3076813961184
168,7165.922567312238,2211.085878182178
169,7167.3585219888955,2240.2358241629945
170,7168.8256010885025,2261.9915526744653
171,7170.308574797957,2287.151084788785
172,7171.811827778404,2298.7775843713803
173,7173.322286804913,2306.646950817337
174,7174.87053964339,2315.4011712874676
175,7176.430414385869,2323.8099308509495
176,7177.986623045585,2330.423301402499
177,7179.591652515682,2333.4978718414545
178,7181.203994054842,2348.045528185256
179,7182.845549940063,2358.7571890983018
180,7184.496648496906,2367.5866750706227
181,7186.157302858696,2374.8203441725473
182,7187.85164299774,2378.176694349654
183,7189.568750259536,2382.081913857482
184,7191.299879456154,2394.2450566380207
185,7193.0406595499235,2387.7720567897863
186,7194.795498167168,2391.775829548315
187,7196.597385846847,2391.1020660257486
188,7198.378221801691,2396.876093398402
189,7200.2259838146365,2396.9530152649636
190,7202.054920122687,2390.5853471024193
191,7203.913458039572,2368.4809511718017
192,7205.8038483353075,2340.527162246804
193,7207.697476489222,2317.7254437136044
194,7209.618615982397,2295.717071923169
195,7211.5651042102445,2278.8216262806845
196,7213.519312810519,2257.201481029522
197,7215.481253908961,2247.0140329355304
198,7217.484108960285,2236.1411710937355
199,7219.508034573682,2228.449209048935
200,7221.5287139066795,2224.7224289873407
201,7223.586013387628,2227.711799025703
202,7225.6511824012605,2240.175161511088
203,7227.750847943655,2255.3212434235998
204,7229.862879451651,2274.7608780928467
205,7231.9850777601605,2290.707382440862
206,7234.1241260538045,2303.626369506971
207,7236.300063950971,2316.4610635617587
208,7238.49071231113,2332.778080087882
209,7240.702775995555,2349.6882481641164
210,7242.909563996787,2359.1633781143782
211,7245.155644092707,2376.479290471106
212,7247.421017107936,2389.6649799626343
213,7249.699023612766,2405.3094088790076
214,7252.005320407207,2410.233504399328
215,7254.331022759735,2405.330180682538
216,7256.66051353416,2386.8471774058025
217,7259.011701500608,2372.9477655275564
218,7261.400304579914,2367.1747262211607
219,7263.786061303287,2400.285753847643
220,7266.211570791688,2370.205816807652
221,7268.63427743748,2373.863631696308
222,7271.083366278286,2385.9322726860455
223,7273.567879761579,2396.536078878934
224,7276.051910743187,2389.3274333222853
225,7278.55796022758,2388.569099122203
226,7281.088325644098,2390.235053764704
227,7283.6317894254,2392.9096279699997
228,7286.201909988046,2381.0316785472405
229,7288.78068808252,2379.882939936868
230,7291.3816926147165,2375.3154720426137
231,7294.016272668817,2371.6748939195163
232,7296.666405209938,2364.703740758242
233,7299.323068117764,2349.1547088645207
234,7301.997601387669,2338.0511281787503
235,7304.703646970091,2328.8870105458677
236,7307.420854301457,2322.515906278148
237,7310.151517589176,2330.3665370443764
238,7312.904755857419,2328.333853672686
239,7315.685168283628,2326.603420992219
240,7318.474607574646,2333.149439078374
241,7321.3004280233345,2338.8983945271793
242,7324.130797263582,2349.9181442149365
243,7326.9862582253245,2363.568528163494
244,7329.857735095898,2378.494810035875
245,7332.740693412222,2393.106664014748
246,7335.6603182155695,2409.0709862834715
247,7338.586938402894,2416.5563453656423
248,7341.527441520001,2409.7129375629734
249,7344.495617098322,2413.973542339935
250,7347.477762194678,2412.2500830102526
251,7350.487690228893,2410.980642617782
252,7353.5116758227305,2403.517018146004
253,7356.561255811089,2403.210877035358
254,7359.627281702673,2405.576510762447
255,7362.702878310987,2412.128502281521
256,7365.7903738916275,2412.441135864523
257,7368.917502245434,2410.0818092371806
258,7372.058944593264,2403.377973034992
259,7375.214735261098,2399.230537616359
260,7378.389538834831,2399.0078117514677
261,7381.583402516485,2397.7460983509427
262,7384.805650700918,2398.0608717559758
263,7388.03082205322,2401.084238483381
264,7391.2705376531,2403.4123617450923
265,7394.5387865847115,2405.2070855572024
266,7397.840298810279,2404.009966470015
267,7401.149533785527,2398.099148185457
268,7404.471172833772,2395.4222497957735
269,7407.826254533294,2389.8379790117774
270,7411.189167763288,2395.8145786698774
271,7414.5763008414515,2398.6756596004725
272,7417.992399990811,2400.3365446227635
273,7421.4094257469,2408.1550357106644
274,7424.850830033589,2409.948245176325
275,7428.326069245478,2410.5477716862974
276,7431.795287504565,2409.891470410226
277,7435.303155159104,2406.38354671929
278,7438.812107451324,2414.0277058639113
279,7442.348068244925,2425.6049605709495
280,7445.908753115862,2441.1782798773543
281,7449.477699323044,2437.971436629009
282,7453.083293610437,2448.9368948500132
283,7456.694878488162,2453.8069163786263
284,7460.331416335103,2452.4647599880514
285,7463.99060620635,2455.53800408494
286,7467.655896607619,2455.5254406702816
287,7471.341556378135,2452.6695724639108
288,7475.05002075346,2452.272483970254
289,7478.78611613351,2448.0073910445794
290,7482.526088574293,2439.6504105065237
291,7486.286645088853,2445.3391996782757
292,7490.079785816751,2449.0227796812337
293,7493.874525575874,2449.3493914842097
294,7497.716338005003,2449.780586429923
295,7501.547863101316,2458.4122578540027
296,7505.397843728929,2457.461601497295
297,7509.278337748823,2457.5037878106286
298,7513.1846293064955,2458.276898197429
299,7517.111982516301,2462.662877454457
300,7521.055641126945,2461.7406495913115
301,7525.01806288851,2462.055104873795
302,7528.987231240271,2457.6835367978333
303,7532.989746391621,2460.9226190956847
304,7537.001516108715,2460.7834335330476
305,7541.032252464026,2468.550975216401
306,7545.084436016659,2472.3748082917923
307,7549.167841409977,2476.7827593299485
308,7553.236389317005,2477.8697098145863
309,7557.360581155971,2479.694879873249
310,7561.489444935274,2478.47305790527
311,7565.635181578219,2486.271131987417
312,7569.795399159409,2489.686797342417
313,7573.984804244301,2498.897532254104
314,7578.181465887024,2500.07757889691
315,7582.424598143342,2507.175222148231
316,7586.657942094573,2510.2948247220647
317,7590.918288069022,2518.7681663046155
318,7595.198346465986,2520.02475246855
319,7599.495716311206,2519.805260014559
320,7603.812913809072,2519.1612405461765
321,7608.1549342253775,2521.875037955846
322,7612.5119763853345,2522.17271120951
323,7616.896449465806,2519.129973731552
324,7621.286158745002,2520.4743126448257
325,7625.703423720168,2521.2443065799507
326,7630.133442666617,2521.782879369129
327,7634.586191571459,2526.1174298737483
328,7639.051791416199,2527.222086931542
329,7643.545224712894,2533.9656568100418
330,7648.046631226299,2529.414053864323
331,7652.583497548131,2536.984971016745
332,7657.12594250045,2542.9390445834106
333,7661.701511639043,2549.048782932207
334,7666.282747792788,2550.2410287524085
335,7670.892246346648,2552.9533548114086
336,7675.510001496805,2550.3173751482514
337,7680.161190514805,2555.5333363323793
338,7684.818220403029,2560.7961353260534
339,7689.508844800563,2559.8031029388235
340,7694.200351299424,2561.8113167424535
341,7698.928130421162,2563.2106159467007
342,7703.666992080296,2556.6894159344556
343,7708.411897146373,2571.0408192030495
344,7713.19331520328,2574.541613987518
345,7717.985960515009,2579.7417813811985
346,7722.802588105976,2583.6616220014225
347,7727.633086697387,2584.763238673153
348,7732.495357401787,2586.9613692161347
349,7737.358855751644,2592.512892096963
350,7742.24915415753,2594.8749299674564
351,7747.1612224818655,2603.2141339936334
352,7752.092568993361,2608.2259534838686
